pilot_id,stratum,unicode,char,catalog_scope,authority_layer,unicode_identity_status,structure_evidence_status,source_grade,next_action,dictionary_context_entries,dictionary_context_sources,yuanliu_context_available,cihai_context_hits,wiki_hit_count,zdic_url,zdic_snapshot_available,gf0017_join_status,blocking_reason,recommended_next_action,gf0017_points_assigned,final_structure_label,cnbe_write_status,editable_copy_notice
outside_8105_strong_dictionary_context_018,outside_8105_strong_dictionary_context,U+5AF5,嫵,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,0,0,https://www.zdic.net/hans/%E5%AB%B5,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_019,outside_8105_strong_dictionary_context,U+5E00,帀,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,0,0,https://www.zdic.net/hans/%E5%B8%80,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_020,outside_8105_strong_dictionary_context,U+614B,態,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,2,0,https://www.zdic.net/hans/%E6%85%8B,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_021,outside_8105_strong_dictionary_context,U+6463,摣,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,1,nlp_han_dicts_zhonghua_dazidian,False,0,0,https://www.zdic.net/hans/%E6%91%A3,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_022,outside_8105_strong_dictionary_context,U+675A,杚,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,False,0,1,https://www.zdic.net/hans/%E6%9D%9A,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_023,outside_8105_strong_dictionary_context,U+6A7D,橽,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,False,0,2,https://www.zdic.net/hans/%E6%A9%BD,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_024,outside_8105_strong_dictionary_context,U+6D8F,涏,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,False,0,2,https://www.zdic.net/hans/%E6%B6%8F,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_025,outside_8105_strong_dictionary_context,U+7067,灧,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,False,0,0,https://www.zdic.net/hans/%E7%81%A7,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_026,outside_8105_strong_dictionary_context,U+7341,獁,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,False,0,0,https://www.zdic.net/hans/%E7%8D%81,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_027,outside_8105_strong_dictionary_context,U+7670,癰,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,0,0,https://www.zdic.net/hans/%E7%99%B0,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_028,outside_8105_strong_dictionary_context,U+7970,祰,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,False,0,1,https://www.zdic.net/hans/%E7%A5%B0,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_029,outside_8105_strong_dictionary_context,U+7C3D,簽,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,0,0,https://www.zdic.net/hans/%E7%B0%BD,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_030,outside_8105_strong_dictionary_context,U+7E57,繗,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,False,0,3,https://www.zdic.net/hans/%E7%B9%97,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_031,outside_8105_strong_dictionary_context,U+81E0,臠,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,0,0,https://www.zdic.net/hans/%E8%87%A0,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_032,outside_8105_strong_dictionary_context,U+8540,蕀,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,False,0,3,https://www.zdic.net/hans/%E8%95%80,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_033,outside_8105_strong_dictionary_context,U+87E9,蟩,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,False,0,1,https://www.zdic.net/hans/%E8%9F%A9,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_034,outside_8105_strong_dictionary_context,U+8A4B,詋,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,False,0,1,https://www.zdic.net/hans/%E8%A9%8B,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_035,outside_8105_strong_dictionary_context,U+8CB5,貵,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,False,0,1,https://www.zdic.net/hans/%E8%B2%B5,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_036,outside_8105_strong_dictionary_context,U+8F42,轂,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,0,0,https://www.zdic.net/hans/%E8%BD%82,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_037,outside_8105_strong_dictionary_context,U+9250,鉐,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_PARTIAL_REVIEW_REQUIRED,cross_reference,repair_partial_structure_context,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,False,0,0,https://www.zdic.net/hans/%E9%89%90,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_038,outside_8105_strong_dictionary_context,U+9444,鑄,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_REVIEWABLE_CONTEXT_READY,cross_reference,human_review_source_context,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,True,0,0,https://www.zdic.net/hans/%E9%91%84,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_039,outside_8105_strong_dictionary_context,U+97CF,韏,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,False,0,1,https://www.zdic.net/hans/%E9%9F%8F,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_040,outside_8105_strong_dictionary_context,U+9A11,騑,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,False,0,3,https://www.zdic.net/hans/%E9%A8%91,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_041,outside_8105_strong_dictionary_context,U+9C50,鱐,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,False,0,1,https://www.zdic.net/hans/%E9%B1%90,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_042,outside_8105_strong_dictionary_context,U+9EF6,黶,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,2,nlp_han_dicts_kangxi_4w;nlp_han_dicts_zhonghua_dazidian,False,0,0,https://www.zdic.net/hans/%E9%BB%B6,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_043,outside_8105_strong_dictionary_context,U+202DC,𠋜,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,1,nlp_han_dicts_kangxi_4w,False,0,0,https://www.zdic.net/hans/%F0%A0%8B%9C,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_044,outside_8105_strong_dictionary_context,U+2064E,𠙎,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,1,nlp_han_dicts_kangxi_4w,False,0,0,https://www.zdic.net/hans/%F0%A0%99%8E,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_045,outside_8105_strong_dictionary_context,U+20908,𠤈,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,1,nlp_han_dicts_kangxi_4w,False,0,0,https://www.zdic.net/hans/%F0%A0%A4%88,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_046,outside_8105_strong_dictionary_context,U+20BC4,𠯄,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,1,nlp_han_dicts_kangxi_4w,False,0,0,https://www.zdic.net/hans/%F0%A0%AF%84,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_047,outside_8105_strong_dictionary_context,U+20FA6,𠾦,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,1,nlp_han_dicts_kangxi_4w,False,0,0,https://www.zdic.net/hans/%F0%A0%BE%A6,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_048,outside_8105_strong_dictionary_context,U+21316,𡌖,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,1,nlp_han_dicts_kangxi_4w,False,0,0,https://www.zdic.net/hans/%F0%A1%8C%96,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
outside_8105_strong_dictionary_context_049,outside_8105_strong_dictionary_context,U+21676,𡙶,outside_8105_agent_candidate,standard_aligned_or_cross_reference_review_context,PASS_UNICODE_IDENTITY_FROM_EXISTING_INDEX,STRUCTURE_DECOMPOSITION_SOURCE_GAP_WITH_REVIEW_CONTEXT,cross_reference_context,promote_or_reject_review_context_after_source_check,1,nlp_han_dicts_kangxi_4w,False,0,0,https://www.zdic.net/hans/%F0%A1%99%B6,False,REVIEW_CONTEXT_AVAILABLE_NOT_SCORABLE,cross-reference context must be validated against standards before scoring,human_review_or_standards_validation,0,,NO_CNBE_WRITE,PILOT_EVIDENCE_JOIN_REVIEW_ONLY_NOT_SOURCE_EVIDENCE
