row_id,character,unicode_codepoint,standard_rank,candidate_structure_label,candidate_decomposition,direct_component_candidates,radical,standard_evidence_status,base_assigned_score,component_validity_score,radical_validity_score,structure_first_decomposition_score,newly_assigned_score,assigned_score,formal_total,row_score_status,remaining_blocked_items,cnbe_write_status,database_rebuild_status
8105_full_0495,肌,U+808C,495,左右,⿰⺼几,几,⺼,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0496,肋,U+808B,496,左右,⿰⺼力,力,⺼,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0497,朵,U+6735,497,上下,⿱几木,木 几,木,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0498,杂,U+6742,498,上下,⿱九木,木 九,木,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0499,危,U+5371,499,上下,⿱厃㔾,厃 㔾,㔾,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0500,旬,U+65EC,500,右上包,⿹勹日,日 勹,日,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0501,旨,U+65E8,501,上下,⿱匕日,日 匕,日,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0502,旭,U+65ED,502,左下包,⿺九日,日 九,日,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0503,负,U+8D1F,503,上下,⿱⺈贝,贝,贝,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0504,匈,U+5308,504,右上包,⿹勹凶,凶 勹,勹,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0505,名,U+540D,505,左上包,⿸夕口,口 夕,口,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0506,各,U+5404,506,上下,⿱夂口,口 夂,口,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0507,多,U+591A,507,上下,⿱夕夕,夕,夕,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0508,争,U+4E89,508,上下,⿱⺈⿻彐亅,亅 彐,亅,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0509,色,U+8272,509,上下,⿱⺈巴,巴,色,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0510,壮,U+58EE,510,左右,⿰丬士,丬 士,士,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0511,冲,U+51B2,511,左右,⿰冫中,冫 中,冫,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0512,妆,U+5986,512,左右,⿰丬女,丬 女,女,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0513,冰,U+51B0,513,左右,⿰冫水,水 冫,冫,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0514,庄,U+5E84,514,左上包,⿸广土,广 土,广,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0515,庆,U+5E86,515,左上包,⿸广大,广 大,广,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0516,亦,U+4EA6,516,上下,⿱亠?,亠,亠,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0517,刘,U+5218,517,左右,⿰文刂,刂 文,刂,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0518,齐,U+9F50,518,上下,⿱文?,文,齐,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0519,交,U+4EA4,519,上下,⿱六乂,六 乂,亠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0520,衣,U+8863,520,上下,⿱亠?,亠,衣,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0521,次,U+6B21,521,左右,⿰冫欠,欠 冫,欠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0522,产,U+4EA7,522,上中下,⿳亠丷厂,亠 厂 丷,亠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0523,决,U+51B3,523,左右,⿰冫夬,夬 冫,冫,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0524,亥,U+4EA5,524,上下,⿱亠?,亠,亠,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0525,充,U+5145,525,上下,⿱亠允,亠 允,儿,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0526,妄,U+5984,526,上下,⿱亡女,女 亡,女,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0527,闭,U+95ED,527,上三包,⿵门才,门 才,门,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0528,问,U+95EE,528,上三包,⿵门口,门 口,门,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0529,闯,U+95EF,529,上三包,⿵门马,门 马,门,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0530,羊,U+7F8A,530,上下,⿱丷?,丷,羊,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0531,并,U+5E76,531,上下,⿱丷开,开 丷,干,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0532,关,U+5173,532,上下,⿱丷天,天 丷,丷,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0533,米,U+7C73,533,镶嵌,⿻丷木,木 丷,米,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0534,灯,U+706F,534,左右,⿰火丁,丁 火,火,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0535,州,U+5DDE,535,镶嵌,⿻川?,川,川,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0536,汗,U+6C57,536,左右,⿰氵干,氵 干,氵,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0537,污,U+6C61,537,左右,⿰氵亏,亏 氵,氵,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0538,江,U+6C5F,538,左右,⿰氵工,氵 工,氵,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0539,汛,U+6C5B,539,左右,⿰氵卂,氵 卂,氵,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0540,池,U+6C60,540,左右,⿰氵也,氵 也,氵,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0541,汝,U+6C5D,541,左右,⿰氵女,氵 女,氵,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0542,汤,U+6C64,542,左右,⿰氵昜,昜 氵,氵,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0543,忙,U+5FD9,543,左右,⿰忄亡,亡 忄,忄,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0544,兴,U+5174,544,上中下,⿳⺍一八,一 八,八,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0545,宇,U+5B87,545,上下,⿱宀于,宀 于,宀,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0546,守,U+5B88,546,上下,⿱宀寸,寸 宀,宀,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0547,宅,U+5B85,547,上下,⿱宀乇,乇 宀,宀,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0548,字,U+5B57,548,上下,⿱宀子,子 宀,子,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0549,安,U+5B89,549,上下,⿱宀女,女 宀,宀,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0550,讲,U+8BB2,550,左右,⿰讠井,井 讠,讠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0551,讳,U+8BB3,551,左右,⿰讠韦,韦 讠,讠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0552,军,U+519B,552,上下,⿱冖车,冖 车,车,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0553,讶,U+8BB6,553,左右,⿰讠牙,讠 牙,讠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0554,许,U+8BB8,554,左右,⿰讠午,午 讠,讠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0555,讹,U+8BB9,555,左右,⿰讠化,讠 化,讠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0556,论,U+8BBA,556,左右,⿰讠仑,讠 仑,讠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0557,讼,U+8BBC,557,左右,⿰讠公,讠 公,讠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0558,农,U+519C,558,镶嵌,⿻冖?,冖,冖,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0559,讽,U+8BBD,559,左右,⿰讠风,讠 风,讠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0560,设,U+8BBE,560,左右,⿰讠殳,讠 殳,讠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0561,访,U+8BBF,561,左右,⿰讠方,讠 方,讠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0562,诀,U+8BC0,562,左右,⿰讠夬,讠 夬,讠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0563,寻,U+5BFB,563,上下,⿱彐寸,寸 彐,彐,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0564,那,U+90A3,564,左右,⿰⿹??阝,阝,阝,REVIEW_REQUIRED,6,0,0,0,0,6,50,BASE_SCORE_ONLY_STRUCTURE_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule;component_validity;radical_validity;structure_first_decomposition,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0565,迅,U+8FC5,565,左下包,⿺辶卂,辶 卂,辶,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0566,尽,U+5C3D,566,上三包,⿵尺⺀,尺,尸,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0567,导,U+5BFC,567,上下,⿱巳寸,寸 巳,寸,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0568,异,U+5F02,568,上下,⿱巳廾,巳 廾,廾,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0569,弛,U+5F1B,569,左右,⿰弓也,也 弓,弓,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0570,孙,U+5B59,570,左右,⿰子小,子 小,子,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0571,阵,U+9635,571,左右,⿰阝车,车 阝,阝,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0572,阳,U+9633,572,左右,⿰阝日,日 阝,阝,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0573,收,U+6536,573,左右,⿰丩攵,攵 丩,攵,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0574,阶,U+9636,574,左右,⿰阝介,介 阝,阝,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0575,阴,U+9634,575,左右,⿰阝月,月 阝,阝,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0576,防,U+9632,576,左右,⿰阝方,方 阝,阝,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0577,奸,U+5978,577,左右,⿰女干,女 干,女,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0578,如,U+5982,578,左右,⿰女口,女 口,女,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0579,妇,U+5987,579,左右,⿰女彐,女 彐,女,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0580,妃,U+5983,580,左右,⿰女己,己 女,女,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0581,好,U+597D,581,左右,⿰女子,子 女,女,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0582,她,U+5979,582,左右,⿰女也,也 女,女,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0583,妈,U+5988,583,左右,⿰女马,女 马,女,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0584,戏,U+620F,584,左右,⿰又戈,又 戈,戈,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0585,羽,U+7FBD,585,左右,⿰习习,习,羽,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0586,观,U+89C2,586,左右,⿰又见,又 见,见,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
8105_full_0587,欢,U+6B22,587,左右,⿰又欠,又 欠,欠,COMPLETE,6,3,3,20,26,32,50,STRUCTURE_ITEMS_SCORED_REMAINING_ITEMS_BLOCKED,stroke_shape;component_name_validity;independent_character_rule,NO_CNBE_WRITE,NO_DATABASE_REBUILD
