row_id,character,unicode_codepoint,standard_rank,current_structure,current_decomposition,tool_structure,tool_struct_type,tool_decomposition,tool_top_level_parts,tool_status,authority_boundary,candidate_encoding_status,cnbe32_write_status,database_rebuild_status,review_status
8105_full_2437,渗,U+6E17,2437,左右,⿰氵参,左右,3,⿰氵参,氵 参,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2438,情,U+60C5,2438,左右,⿰忄青,左右,3,⿰忄青,忄 青,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2439,惜,U+60DC,2439,左右,⿰忄昔,左右,3,⿰忄昔,忄 昔,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2440,惭,U+60ED,2440,左右,⿰忄斩,左右,3,⿰忄斩,忄 斩,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2441,悼,U+60BC,2441,左右,⿰忄卓,左右,3,⿰忄卓,忄 卓,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2442,惧,U+60E7,2442,左右,⿰忄具,左右,3,⿰忄具,忄 具,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2443,惕,U+60D5,2443,左右,⿰忄易,左右,3,⿰忄易,忄 易,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2444,惟,U+60DF,2444,左右,⿰忄隹,左右,3,⿰忄隹,忄 隹,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2445,惊,U+60CA,2445,左右,⿰忄京,左右,3,⿰忄京,忄 京,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2446,惦,U+60E6,2446,左右,⿰忄店,左右,3,⿰忄店,忄 店,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2447,悴,U+60B4,2447,左右,⿰忄卒,左右,3,⿰忄卒,忄 卒,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2448,惋,U+60CB,2448,左右,⿰忄宛,左右,3,⿰忄宛,忄 宛,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2449,惨,U+60E8,2449,左右,⿰忄参,左右,3,⿰忄参,忄 参,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2450,惯,U+60EF,2450,左右,⿰忄贯,左右,3,⿰忄贯,忄 贯,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2451,寇,U+5BC7,2451,上下,⿱宀⿺元攴,上下,1,⿱宀⿺元攴,宀 ⿺元攴,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2452,寅,U+5BC5,2452,上下,⿱宀⿱⿱一由八,上下,1,⿱宀⿳一由八,宀 ⿳一由 八,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2453,寄,U+5BC4,2453,上下,⿱宀奇,上下,1,⿱宀奇,宀 奇,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2454,寂,U+5BC2,2454,上下,⿱宀叔,上下,1,⿱宀叔,宀 叔,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2455,宿,U+5BBF,2455,上下,⿱宀佰,上下,1,⿱宀佰,宀 佰,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2456,窒,U+7A92,2456,上下,⿱穴至,上下,1,⿱穴至,穴 至,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2457,窑,U+7A91,2457,上下,⿱穴缶,上下,1,⿱穴缶,穴 缶,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2458,密,U+5BC6,2458,上下,⿱宓山,上下,1,⿱宓山,宓 山,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2459,谋,U+8C0B,2459,左右,⿰讠某,左右,3,⿰讠某,讠 某,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2460,谍,U+8C0D,2460,左右,⿰讠枼,左右,3,⿰讠枼,讠 枼,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2461,谎,U+8C0E,2461,左右,⿰讠荒,左右,3,⿰讠荒,讠 荒,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2462,谐,U+8C10,2462,左右,⿰讠皆,左右,3,⿰讠皆,讠 皆,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2463,袱,U+88B1,2463,左右,⿰衤伏,左右,3,⿰衤伏,衤 伏,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2464,祷,U+7977,2464,左右,⿰礻寿,左右,3,⿰礻寿,礻 寿,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2465,祸,U+7978,2465,左右,⿰礻呙,左右,3,⿰礻呙,礻 呙,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2466,谓,U+8C13,2466,左右,⿰讠胃,左右,3,⿰讠胃,讠 胃,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2467,谚,U+8C1A,2467,左右,⿰讠彦,左右,3,⿰讠彦,讠 彦,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2468,谜,U+8C1C,2468,左右,⿰讠迷,左右,3,⿰讠迷,讠 迷,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2469,逮,U+902E,2469,左下包,⿺辶隶,左下包,8,⿺辶隶,辶 隶,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2470,敢,U+6562,2470,左右,⿰⿱?耳攵,左右,3,⿰⿱乛耳攵,⿱乛耳 攵,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2471,尉,U+5C09,2471,左右,⿰⿸尸示寸,左右,3,⿰𫵖寸,𫵖 寸,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2472,屠,U+5C60,2472,左上包,⿸尸者,左上包,5,⿸尸者,尸 者,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2473,弹,U+5F39,2473,左右,⿰弓单,左右,3,⿰弓单,弓 单,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2474,隋,U+968B,2474,左右,⿰阝⿱左⺼,左右,3,⿰阝⿱左月,阝 ⿱左月,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2475,堕,U+5815,2475,上下,⿱陏土,上下,1,⿱陏土,陏 土,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2476,随,U+968F,2476,左右,⿰阝迶,左右,3,⿰阝迶,阝 迶,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2477,蛋,U+86CB,2477,上下,⿱疋虫,上下,1,⿱疋虫,疋 虫,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2478,隅,U+9685,2478,左右,⿰阝禺,左右,3,⿰阝禺,阝 禺,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2479,隆,U+9686,2479,左右,⿰阝⿳夂一生,左右,3,⿰阝㚅,阝 㚅,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2480,隐,U+9690,2480,左右,⿰阝急,左右,3,⿰阝急,阝 急,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2481,婚,U+5A5A,2481,左右,⿰女昏,左右,3,⿰女昏,女 昏,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2482,婶,U+5A76,2482,左右,⿰女审,左右,3,⿰女审,女 审,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2483,婉,U+5A49,2483,左右,⿰女宛,左右,3,⿰女宛,女 宛,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2484,颇,U+9887,2484,左右,⿰皮页,左右,3,⿰皮页,皮 页,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2485,颈,U+9888,2485,左右,⿰?页,左右,3,⿰𢀖页,𢀖 页,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2486,绩,U+7EE9,2486,左右,⿰纟责,左右,3,⿰纟责,纟 责,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2487,绪,U+7EEA,2487,左右,⿰纟者,左右,3,⿰纟者,纟 者,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2488,续,U+7EED,2488,左右,⿰纟卖,左右,3,⿰纟卖,纟 卖,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2489,骑,U+9A91,2489,左右,⿰马奇,左右,3,⿰马奇,马 奇,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2490,绰,U+7EF0,2490,左右,⿰纟卓,左右,3,⿰纟卓,纟 卓,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2491,绳,U+7EF3,2491,左右,⿰纟黾,左右,3,⿰纟黾,纟 黾,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2492,维,U+7EF4,2492,左右,⿰纟隹,左右,3,⿰纟隹,纟 隹,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2493,绵,U+7EF5,2493,左右,⿰纟帛,左右,3,⿰纟帛,纟 帛,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2494,绷,U+7EF7,2494,左右,⿰纟朋,左右,3,⿰纟朋,纟 朋,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2495,绸,U+7EF8,2495,左右,⿰纟周,左右,3,⿰纟周,纟 周,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2496,综,U+7EFC,2496,左右,⿰纟宗,左右,3,⿰纟宗,纟 宗,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2497,绽,U+7EFD,2497,左右,⿰纟定,左右,3,⿰纟定,纟 定,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2498,绿,U+7EFF,2498,左右,⿰纟录,左右,3,⿰纟录,纟 录,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2499,缀,U+7F00,2499,左右,⿰纟叕,左右,3,⿰纟叕,纟 叕,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2500,巢,U+5DE2,2500,上下,⿱巛果,上下,1,⿱巛果,巛 果,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2501,琴,U+7434,2501,上下,⿱玨今,上下,1,⿱玨今,玨 今,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2502,琳,U+7433,2502,左右,⿰王林,左右,3,⿰王林,王 林,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2503,琢,U+7422,2503,左右,⿰王豖,左右,3,⿰王豖,王 豖,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2504,琼,U+743C,2504,左右,⿰王京,左右,3,⿰王京,王 京,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2505,斑,U+6591,2505,左中右,⿲王文王,左中右,4,⿲王文王,王 文 王,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2506,替,U+66FF,2506,上下,⿱⿰夫夫日,上下,1,⿱㚘日,㚘 日,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2507,揍,U+63CD,2507,左右,⿰扌奏,左右,3,⿰扌奏,扌 奏,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2508,款,U+6B3E,2508,左右,⿰⿱士示欠,左右,3,⿰⿱士示欠,⿱士示 欠,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2509,堪,U+582A,2509,左右,⿰土甚,左右,3,⿰土甚,土 甚,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2510,塔,U+5854,2510,左右,⿰土荅,左右,3,⿰土荅,土 荅,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2511,搭,U+642D,2511,左右,⿰扌荅,左右,3,⿰扌荅,扌 荅,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
8105_full_2512,堰,U+5830,2512,左右,⿰土匽,左右,3,⿰土匽,土 匽,TOOL_CONFIRMS_CURRENT,USER_SUPPLIED_PROGRAM_AGENT_REFERENCE_NOT_NATIONAL_STANDARD,NOT_AN_ENCODING_WRITE,NO_CNBE32_WRITE,NO_DATABASE_REBUILD,HUMAN_REVIEW_REQUIRED
